versions	packages	classes	attrs	meths	pmeths
joda-time-2.10.1.jar	org.joda.time.chrono	GJCacheKey	1	3	2
joda-time-2.10.1.jar	org.joda.time.chrono	GJMonthOfYearDateTimeField	1	6	4
joda-time-2.10.1.jar	org.joda.time.chrono	JulianChronology	2	27	13
joda-time-2.10.1.jar	org.joda.time.chrono	ZonedChronology$ZonedDurationField	2	16	12
joda-time-2.10.1.jar	org.joda.time.convert	ConverterSet	2	8	0
joda-time-2.10.1.jar	org.joda.time.convert	DateConverter	1	4	2
joda-time-2.10.1.jar	org.joda.time.convert	ReadableDurationConverter	1	5	3
joda-time-2.10.1.jar	org.joda.time	DateTime$Property	2	20	15
joda-time-2.10.1.jar	org.joda.time	DateTimeUtils$MillisProvider	2	1	1
joda-time-2.10.1.jar	org.joda.time	Days	1	27	24
joda-time-2.10.1.jar	org.joda.time.field	BaseDurationField	1	13	12
joda-time-2.10.1.jar	org.joda.time.field	ImpreciseDateTimeField	2	11	10
joda-time-2.10.1.jar	org.joda.time.format	DateTimeFormat$StyleFormatter	2	9	5
joda-time-2.10.1.jar	org.joda.time.format	DateTimeFormatterBuilder$TimeZoneOffset	2	7	5
joda-time-2.10.1.jar	org.joda.time.format	DateTimeParserInternalParser	1	5	2
joda-time-2.10.1.jar	org.joda.time.format	ISODateTimeFormat$Constants	2	110	0
joda-time-2.10.1.jar	org.joda.time.format	PeriodFormatterBuilder$FieldFormatter	2	14	6
joda-time-2.10.1.jar	org.joda.time.format	PeriodFormatterBuilder$SimpleAffix	2	7	6
joda-time-2.10.1.jar	org.joda.time	LocalTime	2	71	66
joda-time-2.10.1.jar	org.joda.time	MutablePeriod	1	72	72
joda-time-2.10.1.jar	org.joda.time	ReadableInterval	1	21	21
joda-time-2.10.1.jar	org.joda.time	TimeOfDay$Property	4	13	11
joda-time-2.10.1.jar	org.joda.time.tz	DateTimeZoneBuilder	2	15	10
joda-time-2.10.1.jar	org.joda.time.tz	ZoneInfoCompiler$RuleSet	2	3	1
joda-time-2.10.1.jar	org.joda.time	Weeks	1	27	24
joda-time-2.10.1.jar	org.joda.time.base	AbstractDuration	1	11	10
joda-time-2.10.1.jar	org.joda.time.base	BaseLocal	1	2	0
joda-time-2.10.1.jar	org.joda.time.chrono	BasicChronology$HalfdayField	2	4	3
joda-time-2.10.1.jar	org.joda.time.chrono	BasicSingleEraDateTimeField	1	16	15
joda-time-2.10.1.jar	org.joda.time.chrono	GJChronology$CutoverField	2	35	30
joda-time-2.10.1.jar	org.joda.time.chrono	GJChronology$ImpreciseCutoverField	2	10	6
joda-time-2.10.1.jar	org.joda.time.chrono	GregorianChronology	2	25	13
joda-time-2.10.1.jar	org.joda.time.chrono	LimitChronology$LimitDateTimeField	2	26	25
joda-time-2.10.1.jar	org.joda.time	Chronology	1	50	50
joda-time-2.10.1.jar	org.joda.time.convert	DurationConverter	1	1	1
joda-time-2.10.1.jar	org.joda.time.convert	ReadableInstantConverter	1	6	4
joda-time-2.10.1.jar	org.joda.time	DateTime	2	107	107
joda-time-2.10.1.jar	org.joda.time	DateTimeUtils$OffsetMillisProvider	2	2	1
joda-time-2.10.1.jar	org.joda.time	Duration	1	32	31
joda-time-2.10.1.jar	org.joda.time.field	DecoratedDateTimeField	1	10	9
joda-time-2.10.1.jar	org.joda.time.field	LenientDateTimeField	1	4	3
joda-time-2.10.1.jar	org.joda.time.field	SkipDateTimeField	1	6	5
joda-time-2.10.1.jar	org.joda.time.format	DateTimeFormat	2	26	15
joda-time-2.10.1.jar	org.joda.time.format	DateTimeFormatterBuilder$PaddedNumber	2	4	3
joda-time-2.10.1.jar	org.joda.time.format	DateTimeFormatterBuilder	2	76	65
joda-time-2.10.1.jar	org.joda.time.format	FormatUtils	1	17	13
joda-time-2.10.1.jar	org.joda.time.format	PeriodFormat$DynamicWordBased	2	8	5
joda-time-2.10.1.jar	org.joda.time.format	PeriodFormatterBuilder$PeriodFieldAffix	2	7	7
joda-time-2.10.1.jar	org.joda.time.format	PeriodPrinter	1	4	4
joda-time-2.10.1.jar	org.joda.time	LocalDate	2	98	93
joda-time-2.10.1.jar	org.joda.time	MutableDateTime$Property	2	18	13
joda-time-2.10.1.jar	org.joda.time	ReadableDateTime	1	22	22
joda-time-2.10.1.jar	org.joda.time	ReadWritableInterval	1	12	12
joda-time-2.10.1.jar	org.joda.time.tz	Provider	1	2	2
joda-time-2.10.1.jar	org.joda.time	YearMonthDay$Property	4	12	10
joda-time-2.10.1.jar	org.joda.time.base	AbstractInstant	1	30	29
joda-time-2.10.1.jar	org.joda.time.base	BasePartial	1	16	5
joda-time-2.10.1.jar	org.joda.time.chrono	BasicChronology$YearInfo	2	1	0
joda-time-2.10.1.jar	org.joda.time.chrono	BasicWeekOfWeekyearDateTimeField	1	13	10
joda-time-2.10.1.jar	org.joda.time.chrono	GJYearOfEraDateTimeField	1	16	14
joda-time-2.10.1.jar	org.joda.time.chrono	LenientChronology	2	9	6
joda-time-2.10.1.jar	org.joda.time.chrono	ZonedChronology	2	16	10
joda-time-2.10.1.jar	org.joda.time.convert	PeriodConverter	1	2	2
joda-time-2.10.1.jar	org.joda.time	DateMidnight	4	67	66
joda-time-2.10.1.jar	org.joda.time	DateTimeUtils$FixedMillisProvider	2	2	1
joda-time-2.10.1.jar	org.joda.time	DateTimeZone	2	47	36
joda-time-2.10.1.jar	org.joda.time.field	BaseDateTimeField	1	51	49
joda-time-2.10.1.jar	org.joda.time.field	ImpreciseDateTimeField$LinkedDurationField	2	11	10
joda-time-2.10.1.jar	org.joda.time.field	RemainderDateTimeField	1	20	19
joda-time-2.10.1.jar	org.joda.time.field	ScaledDurationField	1	17	17
joda-time-2.10.1.jar	org.joda.time.format	DateTimeFormat$StyleFormatterCacheKey	2	3	3
joda-time-2.10.1.jar	org.joda.time.format	DateTimeFormatterBuilder$NumberFormatter	2	3	2
joda-time-2.10.1.jar	org.joda.time.format	DateTimeFormatterBuilder$UnpaddedNumber	2	4	3
joda-time-2.10.1.jar	org.joda.time.format	DateTimePrinterInternalPrinter	1	6	3
joda-time-2.10.1.jar	org.joda.time.format	ISOPeriodFormat	1	6	5
joda-time-2.10.1.jar	org.joda.time.format	PeriodFormatterBuilder$IgnorableAffix	2	3	1
joda-time-2.10.1.jar	org.joda.time.format	PeriodFormatterBuilder	2	49	38
joda-time-2.10.1.jar	org.joda.time	Minutes	1	27	24
joda-time-2.10.1.jar	org.joda.time	Partial$Property	2	12	10
joda-time-2.10.1.jar	org.joda.time	ReadablePartial	2	11	11
joda-time-2.10.1.jar	org.joda.time	TimeOfDay	4	55	51
joda-time-2.10.1.jar	org.joda.time.tz	DateTimeZoneBuilder$DSTZone	2	11	8
joda-time-2.10.1.jar	org.joda.time.tz	DefaultNameProvider	1	8	5
joda-time-2.10.1.jar	org.joda.time.tz	ZoneInfoCompiler$Zone	2	6	2
joda-time-2.10.1.jar	org.joda.time	YearMonth$Property	2	10	8
joda-time-2.10.1.jar	org.joda.time.base	AbstractInterval	1	27	25
joda-time-2.10.1.jar	org.joda.time.base	BasePeriod$1	3	3	2
joda-time-2.10.1.jar	org.joda.time.chrono	BasicChronology	2	54	7
joda-time-2.10.1.jar	org.joda.time.chrono	BasicWeekyearDateTimeField	1	17	15
joda-time-2.10.1.jar	org.joda.time.chrono	GJChronology$LinkedDurationField	2	5	4
joda-time-2.10.1.jar	org.joda.time.chrono	IslamicChronology$LeapYearPatternType	2	5	2
joda-time-2.10.1.jar	org.joda.time.chrono	LimitChronology$LimitDurationField	2	9	8
joda-time-2.10.1.jar	org.joda.time.convert	AbstractConverter	1	9	8
joda-time-2.10.1.jar	org.joda.time.convert	InstantConverter	1	3	3
joda-time-2.10.1.jar	org.joda.time.convert	ReadableIntervalConverter	1	7	5
joda-time-2.10.1.jar	org.joda.time	DateTimeComparator	2	14	11
joda-time-2.10.1.jar	org.joda.time	DateTimeUtils$SystemMillisProvider	2	2	1
joda-time-2.10.1.jar	org.joda.time	DurationField	2	21	21
joda-time-2.10.1.jar	org.joda.time.field	DecoratedDurationField	1	10	10
joda-time-2.10.1.jar	org.joda.time.field	MillisDurationField	1	25	22
joda-time-2.10.1.jar	org.joda.time.field	SkipUndoDateTimeField	1	6	5
joda-time-2.10.1.jar	org.joda.time.format	DateTimeFormatter	1	50	42
joda-time-2.10.1.jar	org.joda.time.format	DateTimeFormatterBuilder$StringLiteral	2	6	5
joda-time-2.10.1.jar	org.joda.time.format	DateTimeParser	1	2	2
joda-time-2.10.1.jar	org.joda.time.format	InternalParser	1	2	2
joda-time-2.10.1.jar	org.joda.time.format	PeriodFormat	2	10	3
joda-time-2.10.1.jar	org.joda.time.format	PeriodFormatterBuilder$PluralAffix	2	7	6
joda-time-2.10.1.jar	org.joda.time	Hours	1	27	24
joda-time-2.10.1.jar	org.joda.time	LocalDateTime$Property	2	20	15
joda-time-2.10.1.jar	org.joda.time	Months	1	21	18
joda-time-2.10.1.jar	org.joda.time	PeriodType	1	40	34
joda-time-2.10.1.jar	org.joda.time	ReadWritableInstant	1	12	12
joda-time-2.10.1.jar	org.joda.time.tz	DateTimeZoneBuilder$Recurrence	2	12	8
joda-time-2.10.1.jar	org.joda.time.tz	DateTimeZoneBuilder$Rule	2	8	7
joda-time-2.10.1.jar	org.joda.time.tz	UTCProvider	1	4	3
joda-time-2.10.1.jar	org.joda.time.tz	ZoneInfoProvider$1	4	3	2
joda-time-2.10.1.jar	org.joda.time	Years	1	21	18
joda-time-2.10.1.jar	org.joda.time.base	AbstractPartial	2	22	17
joda-time-2.10.1.jar	org.joda.time.base	BasePeriod	2	31	4
joda-time-2.10.1.jar	org.joda.time.chrono	BasicDayOfMonthDateTimeField	1	11	8
joda-time-2.10.1.jar	org.joda.time.chrono	BasicYearDateTimeField	1	19	17
joda-time-2.10.1.jar	org.joda.time.chrono	GJChronology	2	29	16
joda-time-2.10.1.jar	org.joda.time.chrono	IslamicChronology	2	37	14
joda-time-2.10.1.jar	org.joda.time.chrono	LimitChronology$LimitException	2	3	2
joda-time-2.10.1.jar	org.joda.time.convert	CalendarConverter	1	6	4
joda-time-2.10.1.jar	org.joda.time.convert	IntervalConverter	1	2	2
joda-time-2.10.1.jar	org.joda.time.convert	ReadablePartialConverter	1	6	4
joda-time-2.10.1.jar	org.joda.time	DateTimeConstants	1	1	0
joda-time-2.10.1.jar	org.joda.time	DateTimeUtils	2	26	21
joda-time-2.10.1.jar	org.joda.time	DurationFieldType$StandardDurationFieldType	2	5	3
joda-time-2.10.1.jar	org.joda.time.field	DelegatedDateTimeField	1	54	54
joda-time-2.10.1.jar	org.joda.time.field	OffsetDateTimeField	1	20	20
joda-time-2.10.1.jar	org.joda.time.field	StrictDateTimeField	1	4	3
joda-time-2.10.1.jar	org.joda.time.format	DateTimeFormatterBuilder$CharacterLiteral	2	6	5
joda-time-2.10.1.jar	org.joda.time.format	DateTimeFormatterBuilder$TextField	2	9	5
joda-time-2.10.1.jar	org.joda.time.format	DateTimeParserBucket$SavedField	3	6	2
joda-time-2.10.1.jar	org.joda.time.format	InternalParserDateTimeParser	1	6	4
joda-time-2.10.1.jar	org.joda.time.format	PeriodFormatter	1	19	15
joda-time-2.10.1.jar	org.joda.time.format	PeriodFormatterBuilder$RegExAffix$1	4	3	2
joda-time-2.10.1.jar	org.joda.time	IllegalFieldValueException	1	19	17
joda-time-2.10.1.jar	org.joda.time	LocalDateTime	2	119	114
joda-time-2.10.1.jar	org.joda.time	MutableInterval	1	27	27
joda-time-2.10.1.jar	org.joda.time	ReadableInstant	2	12	12
joda-time-2.10.1.jar	org.joda.time	Seconds	1	27	24
joda-time-2.10.1.jar	org.joda.time.tz	DateTimeZoneBuilder$Transition	2	11	8
joda-time-2.10.1.jar	org.joda.time.tz	ZoneInfoProvider	2	13	6
joda-time-2.10.1.jar	org.joda.time.base	AbstractPeriod	1	14	13
joda-time-2.10.1.jar	org.joda.time.chrono	AssembledChronology$Fields	2	4	1
joda-time-2.10.1.jar	org.joda.time.chrono	BasicFixedMonthChronology	1	15	0
joda-time-2.10.1.jar	org.joda.time.chrono	GJDayOfWeekDateTimeField	1	11	8
joda-time-2.10.1.jar	org.joda.time.chrono	ISOChronology$Stub	2	4	0
joda-time-2.10.1.jar	org.joda.time.chrono	LimitChronology	2	16	11
joda-time-2.10.1.jar	org.joda.time.convert	Converter	1	1	1
joda-time-2.10.1.jar	org.joda.time.convert	LongConverter	1	5	3
joda-time-2.10.1.jar	org.joda.time.convert	ReadablePeriodConverter	1	5	3
joda-time-2.10.1.jar	org.joda.time	DateTimeField	1	52	52
joda-time-2.10.1.jar	org.joda.time	DateTimeZone$LazyInit$1	3	5	4
joda-time-2.10.1.jar	org.joda.time	DurationFieldType	2	18	16
joda-time-2.10.1.jar	org.joda.time.field	DelegatedDurationField	1	25	23
joda-time-2.10.1.jar	org.joda.time.field	PreciseDateTimeField	1	7	7
joda-time-2.10.1.jar	org.joda.time.field	UnsupportedDateTimeField	1	54	51
joda-time-2.10.1.jar	org.joda.time.format	DateTimeFormatterBuilder$Composite	2	10	5
joda-time-2.10.1.jar	org.joda.time.format	DateTimeFormatterBuilder$TimeZoneId	3	9	7
joda-time-2.10.1.jar	org.joda.time.format	DateTimeParserBucket$SavedState	2	2	0
joda-time-2.10.1.jar	org.joda.time.format	InternalPrinter	1	3	3
joda-time-2.10.1.jar	org.joda.time.format	PeriodFormatterBuilder$Composite	2	8	5
joda-time-2.10.1.jar	org.joda.time.format	PeriodFormatterBuilder$RegExAffix	2	9	6
joda-time-2.10.1.jar	org.joda.time	IllegalInstantException	1	4	3
joda-time-2.10.1.jar	org.joda.time	LocalTime$Property	2	21	16
joda-time-2.10.1.jar	org.joda.time	MutableDateTime	2	84	84
joda-time-2.10.1.jar	org.joda.time	ReadableDuration	2	9	9
joda-time-2.10.1.jar	org.joda.time	ReadWritablePeriod	1	26	26
joda-time-2.10.1.jar	org.joda.time.tz	DateTimeZoneBuilder$RuleSet	2	13	10
joda-time-2.10.1.jar	org.joda.time.tz	ZoneInfoCompiler$DateTimeOfYear	2	5	3
joda-time-2.10.1.jar	org.joda.time.tz	ZoneInfoCompiler$Rule	2	5	2
joda-time-2.10.1.jar	org.joda.time	UTCDateTimeZone	1	12	11
joda-time-2.10.10.jar	org.joda.time.base	BaseDuration	1	15	10
joda-time-2.10.10.jar	org.joda.time.chrono	AssembledChronology	2	45	39
joda-time-2.10.10.jar	org.joda.time.chrono	BuddhistChronology	2	12	8
joda-time-2.10.10.jar	org.joda.time.chrono	EthiopicChronology	2	22	13
joda-time-2.10.10.jar	org.joda.time.chrono	GJLocaleSymbols	1	24	16
joda-time-2.10.10.jar	org.joda.time.chrono	JulianChronology	2	27	13
joda-time-2.10.10.jar	org.joda.time.chrono	ZonedChronology$ZonedDurationField	2	16	12
joda-time-2.10.10.jar	org.joda.time.chrono	ZonedChronology	2	16	10
joda-time-2.10.10.jar	org.joda.time.convert	DurationConverter	1	1	1
joda-time-2.10.10.jar	org.joda.time.convert	ReadableInstantConverter	1	6	4
joda-time-2.10.10.jar	org.joda.time	DateTime	2	107	107
joda-time-2.10.10.jar	org.joda.time	DateTimeUtils$SystemMillisProvider	2	2	1
joda-time-2.10.10.jar	org.joda.time	DurationField	2	21	21
joda-time-2.10.10.jar	org.joda.time.field	DecoratedDurationField	1	10	10
joda-time-2.10.10.jar	org.joda.time.field	MillisDurationField	1	25	22
joda-time-2.10.10.jar	org.joda.time.field	SkipDateTimeField	1	6	5
joda-time-2.10.10.jar	org.joda.time.format	DateTimeFormat	2	26	15
joda-time-2.10.10.jar	org.joda.time.format	DateTimeFormatterBuilder$PaddedNumber	2	4	3
joda-time-2.10.10.jar	org.joda.time.format	DateTimeFormatterBuilder	2	76	65
joda-time-2.10.10.jar	org.joda.time.format	InternalParser	1	2	2
joda-time-2.10.10.jar	org.joda.time.format	PeriodFormatterBuilder$Composite	2	8	5
joda-time-2.10.10.jar	org.joda.time.format	PeriodFormatterBuilder$RegExAffix	2	9	6
joda-time-2.10.10.jar	org.joda.time	IllegalInstantException	1	4	3
joda-time-2.10.10.jar	org.joda.time	LocalTime$Property	2	21	16
joda-time-2.10.10.jar	org.joda.time	MutableDateTime	2	84	84
joda-time-2.10.10.jar	org.joda.time	ReadableInstant	2	12	12
joda-time-2.10.10.jar	org.joda.time	Seconds	1	27	24
joda-time-2.10.10.jar	org.joda.time.base	BaseDateTime	1	18	13
joda-time-2.10.10.jar	org.joda.time.base	BaseSingleFieldPeriod	2	19	13
joda-time-2.10.10.jar	org.joda.time.chrono	AssembledChronology$Fields	2	4	1
joda-time-2.10.10.jar	org.joda.time.chrono	BasicFixedMonthChronology	1	15	0
joda-time-2.10.10.jar	org.joda.time.chrono	CopticChronology	2	22	13
joda-time-2.10.10.jar	org.joda.time.chrono	GJEraDateTimeField	1	17	15
joda-time-2.10.10.jar	org.joda.time.chrono	ISOChronology	2	12	8
joda-time-2.10.10.jar	org.joda.time.chrono	StrictChronology	2	9	6
joda-time-2.10.10.jar	org.joda.time.convert	ConverterManager	1	28	22
joda-time-2.10.10.jar	org.joda.time.convert	PartialConverter	1	4	4
joda-time-2.10.10.jar	org.joda.time	DateMidnight$Property	2	20	15
joda-time-2.10.10.jar	org.joda.time	DateTimeFieldType	2	54	29
joda-time-2.10.10.jar	org.joda.time	DateTimeZone	2	47	36
joda-time-2.10.10.jar	org.joda.time.field	BaseDateTimeField	1	51	49
joda-time-2.10.10.jar	org.joda.time.field	PreciseDateTimeField	1	7	7
joda-time-2.10.10.jar	org.joda.time.field	StrictDateTimeField	1	4	3
joda-time-2.10.10.jar	org.joda.time.format	DateTimeFormatterBuilder$CharacterLiteral	2	6	5
joda-time-2.10.10.jar	org.joda.time.format	DateTimeFormatterBuilder$StringLiteral	2	6	5
joda-time-2.10.10.jar	org.joda.time.format	DateTimeParser	1	2	2
joda-time-2.10.10.jar	org.joda.time.format	FormatUtils	1	17	13
joda-time-2.10.10.jar	org.joda.time.format	PeriodFormatterBuilder$Literal	2	7	5
joda-time-2.10.10.jar	org.joda.time.format	PeriodParser	1	1	1
joda-time-2.10.10.jar	org.joda.time	JodaTimePermission	1	1	1
joda-time-2.10.10.jar	org.joda.time	Minutes	1	27	24
joda-time-2.10.10.jar	org.joda.time	MutablePeriod	1	72	72
joda-time-2.10.10.jar	org.joda.time	ReadablePartial	2	11	11
joda-time-2.10.10.jar	org.joda.time	TimeOfDay	4	55	51
joda-time-2.10.10.jar	org.joda.time.tz	DateTimeZoneBuilder$DSTZone	2	11	8
joda-time-2.10.10.jar	org.joda.time.tz	DateTimeZoneBuilder$RuleSet	2	13	10
joda-time-2.10.10.jar	org.joda.time.tz	NameProvider	1	2	2
joda-time-2.10.10.jar	org.joda.time.tz	ZoneInfoCompiler$RuleSet	2	3	1
joda-time-2.10.10.jar	org.joda.time.tz	ZoneInfoProvider$1	4	3	2
joda-time-2.10.10.jar	org.joda.time.base	AbstractDateTime	1	25	24
joda-time-2.10.10.jar	org.joda.time.base	BaseInterval	1	11	3
joda-time-2.10.10.jar	org.joda.time.chrono	BaseChronology	1	50	49
joda-time-2.10.10.jar	org.joda.time.chrono	GJCacheKey	1	3	2
joda-time-2.10.10.jar	org.joda.time.chrono	GJMonthOfYearDateTimeField	1	6	4
joda-time-2.10.10.jar	org.joda.time.chrono	ISOYearOfEraDateTimeField	1	17	14
joda-time-2.10.10.jar	org.joda.time.chrono	ZonedChronology$ZonedDateTimeField	2	35	33
joda-time-2.10.10.jar	org.joda.time.convert	ConverterSet$Entry	2	1	0
joda-time-2.10.10.jar	org.joda.time.convert	ConverterSet	2	8	0
joda-time-2.10.10.jar	org.joda.time.convert	StringConverter	1	8	6
joda-time-2.10.10.jar	org.joda.time	DateTimeFieldType$StandardDateTimeFieldType	2	7	5
joda-time-2.10.10.jar	org.joda.time	DateTimeZone$LazyInit	2	4	0
joda-time-2.10.10.jar	org.joda.time.field	DelegatedDateTimeField	1	54	54
joda-time-2.10.10.jar	org.joda.time.field	OffsetDateTimeField	1	20	20
joda-time-2.10.10.jar	org.joda.time.field	SkipUndoDateTimeField	1	6	5
joda-time-2.10.10.jar	org.joda.time.format	DateTimeFormatter	1	50	42
joda-time-2.10.10.jar	org.joda.time.format	DateTimeFormatterBuilder$TextField	2	9	5
joda-time-2.10.10.jar	org.joda.time.format	DateTimeParserBucket$SavedField	3	6	2
joda-time-2.10.10.jar	org.joda.time.format	InternalParserDateTimeParser	1	6	4
joda-time-2.10.10.jar	org.joda.time.format	PeriodFormat$DynamicWordBased	2	8	5
joda-time-2.10.10.jar	org.joda.time.format	PeriodFormatterBuilder$PeriodFieldAffix	2	7	7
joda-time-2.10.10.jar	org.joda.time.format	PeriodPrinter	1	4	4
joda-time-2.10.10.jar	org.joda.time	LocalDate	2	98	93
joda-time-2.10.10.jar	org.joda.time	MutableDateTime$Property	2	18	13
joda-time-2.10.10.jar	org.joda.time	ReadableDateTime	1	22	22
joda-time-2.10.10.jar	org.joda.time	ReadWritableDateTime	1	26	26
joda-time-2.10.10.jar	org.joda.time.tz	CachedDateTimeZone	2	14	10
joda-time-2.10.10.jar	org.joda.time	YearMonth	2	47	42
joda-time-2.10.10.jar	org.joda.time.base	AbstractDuration	1	11	10
joda-time-2.10.10.jar	org.joda.time.base	BaseLocal	1	2	0
joda-time-2.10.10.jar	org.joda.time.chrono	BasicChronology$HalfdayField	2	4	3
joda-time-2.10.10.jar	org.joda.time.chrono	BasicMonthOfYearDateTimeField	1	18	16
joda-time-2.10.10.jar	org.joda.time.chrono	BasicWeekOfWeekyearDateTimeField	1	13	10
joda-time-2.10.10.jar	org.joda.time.chrono	GJChronology$ImpreciseCutoverField	2	10	6
joda-time-2.10.10.jar	org.joda.time.chrono	GJChronology	2	29	16
joda-time-2.10.10.jar	org.joda.time.chrono	ISOChronology$Stub	2	4	0
joda-time-2.10.10.jar	org.joda.time.chrono	LimitChronology$LimitException	2	3	2
joda-time-2.10.10.jar	org.joda.time.convert	CalendarConverter	1	6	4
joda-time-2.10.10.jar	org.joda.time.convert	IntervalConverter	1	2	2
joda-time-2.10.10.jar	org.joda.time.convert	ReadablePartialConverter	1	6	4
joda-time-2.10.10.jar	org.joda.time	DateTimeConstants	1	1	0
joda-time-2.10.10.jar	org.joda.time	DateTimeUtils	2	26	21
joda-time-2.10.10.jar	org.joda.time	DurationFieldType	2	18	16
joda-time-2.10.10.jar	org.joda.time.field	DelegatedDurationField	1	25	23
joda-time-2.10.10.jar	org.joda.time.field	ZeroIsMaxDateTimeField	1	26	26
joda-time-2.10.10.jar	org.joda.time.format	DateTimeFormatterBuilder$Fraction	2	8	5
joda-time-2.10.10.jar	org.joda.time.format	DateTimeFormatterBuilder$TimeZoneOffset	2	7	5
joda-time-2.10.10.jar	org.joda.time.format	DateTimeParserInternalParser	1	5	2
joda-time-2.10.10.jar	org.joda.time.format	InternalPrinterDateTimePrinter	1	10	8
joda-time-2.10.10.jar	org.joda.time.format	PeriodFormatter	1	19	15
joda-time-2.10.10.jar	org.joda.time.format	PeriodFormatterBuilder$RegExAffix$1	4	3	2
joda-time-2.10.10.jar	org.joda.time	IllegalFieldValueException	1	20	18
joda-time-2.10.10.jar	org.joda.time	LocalDateTime$Property	2	20	15
joda-time-2.10.10.jar	org.joda.time	Months	1	21	18
joda-time-2.10.10.jar	org.joda.time	Period	1	87	84
joda-time-2.10.10.jar	org.joda.time	ReadWritableInstant	1	12	12
joda-time-2.10.10.jar	org.joda.time.tz	DateTimeZoneBuilder$PrecalculatedZone	2	12	9
joda-time-2.10.10.jar	org.joda.time.tz	Provider	1	2	2
joda-time-2.10.10.jar	org.joda.time.tz	ZoneInfoCompiler$Rule	2	5	2
joda-time-2.10.10.jar	org.joda.time.tz	ZoneInfoLogger	2	4	3
joda-time-2.10.10.jar	org.joda.time	YearMonth$Property	2	10	8
joda-time-2.10.10.jar	org.joda.time	YearMonthDay	4	52	48
joda-time-2.10.10.jar	org.joda.time.base	AbstractInstant	1	30	29
joda-time-2.10.10.jar	org.joda.time.base	BasePartial	1	16	5
joda-time-2.10.10.jar	org.joda.time.chrono	BasicChronology	2	54	7
joda-time-2.10.10.jar	org.joda.time.chrono	BasicYearDateTimeField	1	19	17
joda-time-2.10.10.jar	org.joda.time.chrono	LenientChronology	2	9	6
joda-time-2.10.10.jar	org.joda.time.convert	NullConverter	1	6	4
joda-time-2.10.10.jar	org.joda.time.convert	PeriodConverter	1	2	2
joda-time-2.10.10.jar	org.joda.time	DateMidnight	4	67	66
joda-time-2.10.10.jar	org.joda.time	DateTimeUtils$MillisProvider	2	1	1
joda-time-2.10.10.jar	org.joda.time	Days	1	27	24
joda-time-2.10.10.jar	org.joda.time.field	BaseDurationField	1	13	12
joda-time-2.10.10.jar	org.joda.time.field	ImpreciseDateTimeField	2	11	10
joda-time-2.10.10.jar	org.joda.time.field	RemainderDateTimeField	1	20	19
joda-time-2.10.10.jar	org.joda.time.format	DateTimeFormat$StyleFormatter	2	9	5
joda-time-2.10.10.jar	org.joda.time.format	DateTimeFormatterBuilder$MatchingParser	2	3	2
joda-time-2.10.10.jar	org.joda.time.format	DateTimeFormatterBuilder$TwoDigitYear	2	8	5
joda-time-2.10.10.jar	org.joda.time.format	DateTimePrinter	1	5	5
joda-time-2.10.10.jar	org.joda.time.format	ISODateTimeFormat	2	59	52
